term,freq,weight
0435i,1,1.0
0439dave,1,1.0
045april,1,1.0
045eol,1,1.0
045tw,1,1.0
045what,1,1.0
0488pager,1,1.0
0499pager,1,1.0
0499pgr,2,1.6931471805599454
049epmi,1,1.0
049january,1,1.0
049market,4,2.386294361119891
04am,5,2.6094379124341005
04amount,3,2.0986122886681096
04john,1,1.0
04palo,1,1.0
04pm,5,2.6094379124341005
04sent,2,1.6931471805599454
04to,10,3.3025850929940455
0500from,2,1.6931471805599454
0500message,3,2.0986122886681096
0500mime,3,2.0986122886681096
0500received,20,3.995732273553991
0500return,1,1.0
0500subject,3,2.0986122886681096
0500was,1,1.0
0500x,4,2.386294361119891
0503778password,2,1.6931471805599454
0504918general,1,1.0
0507544phone,1,1.0
050v,1,1.0
0514742phone,1,1.0
0521782325quantity,1,1.0
052901kim,1,1.0
0529email,2,1.6931471805599454
0551fax,17,3.833213344056216
0555if,3,2.0986122886681096
055dummy,1,1.0
055ocean,1,1.0
055ranger,8,3.0794415416798357
055sherry,1,1.0
055tw,1,1.0
0566127phone,1,1.0
0567lara,2,1.6931471805599454
0570kara,3,2.0986122886681096
0573carlos,1,1.0
0573from,1,1.0
0582fax,5,2.6094379124341005
0584volume,1,1.0
0596fax,14,3.6390573296152584
0596this,1,1.0
05_,4,2.386294361119891
05am,5,2.6094379124341005
05amount,3,2.0986122886681096
05bob,3,2.0986122886681096
05d,8,3.0794415416798357
05date,1,1.0
05fuel,2,1.6931471805599454
05mid,3,2.0986122886681096
05million,1,1.0
05np,2,1.6931471805599454
05p,4,2.386294361119891
05pm,7,2.9459101490553135
05pmto,1,1.0
05sp,2,1.6931471805599454
05subtotal,2,1.6931471805599454
05to,6,2.791759469228055
0600date,1,1.0
0600from,5,2.6094379124341005
0600message,6,2.791759469228055
0600mime,3,2.0986122886681096
0600oneok,1,1.0
0600received,3,2.0986122886681096
0600subject,10,3.3025850929940455
0600to,1,1.0
0600x,5,2.6094379124341005
0603of,1,1.0
0613this,1,1.0
061epmi,1,1.0
062qv,1,1.0
0630web,4,2.386294361119891
063assistant,1,1.0
063intl,1,1.0
063real,1,1.0
065anadarko,1,1.0
065apache,1,1.0
065barrett,1,1.0
065mariner,1,1.0
065period,1,1.0
065seneca,1,1.0
065walter,1,1.0
0663chip,1,1.0
0664fax,1,1.0
0667johns,3,2.0986122886681096
066low,1,1.0
067mmbtu,2,1.6931471805599454
067next,2,1.6931471805599454
0680mam,1,1.0
0681fax,1,1.0
0688fax,3,2.0986122886681096
06902phone,1,1.0
0693fax,1,1.0
0695fax,2,1.6931471805599454
06am,4,2.386294361119891
06amto,1,1.0
06copyright,1,1.0
06crosstex,1,1.0
06let,1,1.0
06may,1,1.0
06net,1,1.0
06np,1,1.0
06palo,3,2.0986122886681096
06pm,5,2.6094379124341005
06sj,1,1.0
06st,1,1.0
06to,8,3.0794415416798357
0700from,2,1.6931471805599454
0700importance,1,1.0
0706fax,1,1.0
0710dear,2,1.6931471805599454
0713outside,1,1.0
0740note,1,1.0
0741outside,1,1.0
0758fax,2,1.6931471805599454
075btu,2,1.6931471805599454
075deal,1,1.0
076epmi,1,1.0
0772fax,1,1.0
0774fax,1,1.0
077qwo,1,1.0
07811454933and,1,1.0
07am,6,2.791759469228055
07blue,1,1.0
07enron,1,1.0
07in,1,1.0
07march,1,1.0
07oct,1,1.0
07palo,2,1.6931471805599454
07pm,6,2.791759469228055
07reactive,1,1.0
07reply,1,1.0
07some,1,1.0
07sp,2,1.6931471805599454
07this,1,1.0
07to,4,2.386294361119891
07usa,1,1.0
0800message,1,1.0
0802facsimile,2,1.6931471805599454
08074200alex,1,1.0
080real,1,1.0
082grand,1,1.0
082mw,1,1.0
0839home,2,1.6931471805599454
083epmi,1,1.0
084epmi,2,1.6931471805599454
085deal,1,1.0
085mmcf,1,1.0
087duke,1,1.0
0880home,2,1.6931471805599454
088889774south,1,1.0
088grand,1,1.0
088total,1,1.0
089contract,1,1.0
08am,7,2.9459101490553135
08gpg,1,1.0
08mid,2,1.6931471805599454
08per,2,1.6931471805599454
08pm,7,2.9459101490553135
08range,1,1.0
08to,3,2.0986122886681096
08west,1,1.0
0900andy,2,1.6931471805599454
0900fax,2,1.6931471805599454
0900visit,1,1.0
09092247telephone,1,1.0
092epmi,1,1.0
0933email,2,1.6931471805599454
0938gavin,1,1.0
093united,1,1.0
0945home,2,1.6931471805599454
0962burdenbm,1,1.0
096epmi,2,1.6931471805599454
096mmcf,1,1.0
0977i,1,1.0
097epmi,1,1.0
0985fax,1,1.0
0987283hi,1,1.0
0988743missing,1,1.0
0990fax,1,1.0
0991mphan,1,1.0
0992jana,1,1.0
0994gordon,1,1.0
0997juana,1,1.0
09am,13,3.5649493574615367
09obesity,1,1.0
09pm,7,2.9459101490553135
09st,1,1.0
09subject,1,1.0
09this,1,1.0
09to,5,2.6094379124341005
09total,1,1.0
09tw,1,1.0
09west,1,1.0
0agree,1,1.0
0and,1,1.0
0at,1,1.0
0auction,1,1.0
0booking,1,1.0
0btu,5,2.6094379124341005
0buy,1,1.0
0capacity,2,1.6931471805599454
0cisco,2,1.6931471805599454
0comments,1,1.0
0computer,1,1.0
0content,27,4.295836866004329
0contract,2,1.6931471805599454
0crescendo,1,1.0
0d,3,2.0986122886681096
0definitely,2,1.6931471805599454
0do,2,1.6931471805599454
0e,1,1.0
0effective,2,1.6931471805599454
0en,7,2.9459101490553135
0enpower,4,2.386294361119891
0enron,3,2.0986122886681096
0eol,2,1.6931471805599454
0epmi,3,2.0986122886681096
0fax,1,1.0
0financial,2,1.6931471805599454
0gd,2,1.6931471805599454
0going,2,1.6931471805599454
0here,1,1.0
0houston,1,1.0
0i,1,1.0
0ice,3,2.0986122886681096
0january,3,2.0986122886681096
0jds,2,1.6931471805599454
0johnson,1,1.0
0ls,1,1.0
0mariner,3,2.0986122886681096
0may,2,1.6931471805599454
0million,1,1.0
0mmbtu,1,1.0
0month,7,2.9459101490553135
0november,1,1.0
0nutech,1,1.0
0offers,1,1.0
0outage,2,1.6931471805599454
0palo,2,1.6931471805599454
0path,3,2.0986122886681096
0pfizer,1,1.0
0please,4,2.386294361119891
0reassigned,3,2.0986122886681096
0received,1,1.0
0reply,1,1.0
0sale,3,2.0986122886681096
0seneca,4,2.386294361119891
0sftwrcredit,1,1.0
0st,1,1.0
0swap,1,1.0
0switzerland,1,1.0
0tag,1,1.0
0test,4,2.386294361119891
0this,1,1.0
0to,8,3.0794415416798357
0total,3,2.0986122886681096
0trillion,1,1.0
0user,1,1.0
0we,1,1.0
0westwin,1,1.0
0when,1,1.0
0x,9,3.197224577336219
0xl,1,1.0
0zimin,2,1.6931471805599454
0zmin,1,1.0
100000pt,1,1.0
10000dec,2,1.6931471805599454
10000hollimon,1,1.0
10000jan,2,1.6931471805599454
100038approver,1,1.0
100038co,4,2.386294361119891
100038conference,1,1.0
100038copier,1,1.0
100038head,1,1.0
100038july,1,1.0
100038let,1,1.0
100038priority,3,2.0986122886681096
100038thanks,6,2.791759469228055
100038thankskevin,5,2.6094379124341005
10005t,1,1.0
10005tel,1,1.0
10006phone,2,1.6931471805599454
10007united,1,1.0
1000bid,1,1.0
1000contingencies,1,1.0
1000gary,1,1.0
1000houston,1,1.0
1000mmbtu,1,1.0
1000muelller,1,1.0
1000so,1,1.0
1000the,1,1.0
1000urgent,2,1.6931471805599454
1000volume,1,1.0
1000will,3,2.0986122886681096
10012tel,1,1.0
10017i,1,1.0
10017t,1,1.0
10018united,6,2.791759469228055
10022kaplan,1,1.0
10022tel,8,3.0794415416798357
10027college,2,1.6931471805599454
1002f,1,1.0
1003mw,1,1.0
100467softs,1,1.0
100896corp,1,1.0
100abn,1,1.0
100additional,2,1.6931471805599454
100austin,1,1.0
100bln,2,1.6931471805599454
100children,1,1.0
100d,1,1.0
100delegates,3,2.0986122886681096
100dnsl,1,1.0
100domepro,1,1.0
100duke,1,1.0
100employees,2,1.6931471805599454
100equity,4,2.386294361119891
100hesco,1,1.0
100houston,6,2.791759469228055
100hvb,1,1.0
100louis,1,1.0
100lovable,1,1.0
100miles,1,1.0
100million,5,2.6094379124341005
100mmcf,1,1.0
100number,2,1.6931471805599454
100per,1,1.0
100result,1,1.0
100so,2,1.6931471805599454
100the,4,2.386294361119891
100williams,1,1.0
10103college,1,1.0
1010west,1,1.0
1011mercaldo,1,1.0
1012krishnarao,1,1.0
1013bolks,1,1.0
1014riehm,1,1.0
101522highland,1,1.0
101530september,1,1.0
101552morgan,3,2.0986122886681096
1015ramirez,1,1.0
1016dyn,1,1.0
1017neville,1,1.0
10186location,1,1.0
10188drn,1,1.0
10189drn,1,1.0
1018threet,1,1.0
101985purchaseexxonmobil,1,1.0
1019cabrera,1,1.0
101austin,4,2.386294361119891
101but,1,1.0
101fax,1,1.0
101in,1,1.0
101it,1,1.0
101new,1,1.0
101no,1,1.0
101teaches,1,1.0
1020v,1,1.0
1021gottsponer,1,1.0
1022roobaert,1,1.0
1023fax,1,1.0
1024conf,1,1.0
10250thank,1,1.0
102775sept,5,2.6094379124341005
102789job,3,2.0986122886681096
1029031day,1,1.0
1029031from,1,1.0
102reliantanderson,1,1.0
102volume,1,1.0
1031powell,1,1.0
103242thank,1,1.0
1032gilbert,1,1.0
1033visitor,1,1.0
1034grace,2,1.6931471805599454
1034storage,1,1.0
1035jones,1,1.0
1036neubauer,1,1.0
1037landreneau,1,1.0
1038711also,1,1.0
1038kitchen,1,1.0
103engage,1,1.0
103george,1,1.0
104001rita,1,1.0
1041weller,1,1.0
104210mike,1,1.0
104285mary,1,1.0
1042tran,1,1.0
104301steve,1,1.0
104323pat,1,1.0
104353the,1,1.0
104354daren,1,1.0
1043herbert,1,1.0
1044stage,1,1.0
1045meridia,1,1.0
1045wehring,1,1.0
1046mccarran,1,1.0
104738lone,1,1.0
1047conf,1,1.0
1047houston,1,1.0
1048burleson,1,1.0
1049torres,1,1.0
104dresdner,1,1.0
104need,1,1.0
104would,1,1.0
105006reactions,1,1.0
105006web,1,1.0
10501return,2,1.6931471805599454
1051visitor,1,1.0
105588please,1,1.0
105629the,1,1.0
105630rc,1,1.0
105631rc,1,1.0
105632rc,1,1.0
105633rc,1,1.0
105634rc,1,1.0
105638rc,1,1.0
105million,1,1.0
105tw,1,1.0
1060regards,1,1.0
106269rc,1,1.0
106290rc,1,1.0
106292rc,1,1.0
1068titan,1,1.0
1068wilmar,1,1.0
106bob,1,1.0
106million,1,1.0
106other,2,1.6931471805599454
106tammie,1,1.0
107043co,1,1.0
107043company,1,1.0
107043priority,1,1.0
1072btu,2,1.6931471805599454
107641effective,1,1.0
107ena,2,1.6931471805599454
107ice,1,1.0
108058buddy,2,1.6931471805599454
108058darin,1,1.0
108058hakeem,1,1.0
108146please,1,1.0
1084fax,1,1.0
108564highland,1,1.0
108wakefield,3,2.0986122886681096
109046purchaseexxonmobil,1,1.0
10906001united,1,1.0
1092peggy,1,1.0
109660hi,1,1.0
1097e,1,1.0
1097lexi,1,1.0
1097thank,1,1.0
10a,1,1.0
10all,1,1.0
10am,6,2.791759469228055
10ayes,1,1.0
10billion,3,2.0986122886681096
10buy,2,1.6931471805599454
10cents,2,1.6931471805599454
10colleagues,2,1.6931471805599454
10comed,3,2.0986122886681096
10computer,2,1.6931471805599454
10criteria,1,1.0
10crosstex,1,1.0
10d,3,2.0986122886681096
10davidson,1,1.0
10days,1,1.0
10deal,2,1.6931471805599454
10dec,2,1.6931471805599454
10enron,1,1.0
10ent,1,1.0
10ep,1,1.0
10epmi,4,2.386294361119891
10ercot,3,2.0986122886681096
10experienced,1,1.0
10fatalities,1,1.0
10ferc,1,1.0
10forecasts,1,1.0
10from,2,1.6931471805599454
10fundamentals,1,1.0
10hello,1,1.0
10houston,4,2.386294361119891
10i,1,1.0
10included,1,1.0
10kate,1,1.0
10los,10,3.3025850929940455
10major,1,1.0
10million,1,1.0
10mmcfd,3,2.0986122886681096
10months,1,1.0
10north,1,1.0
10np,1,1.0
10nrgandreas,1,1.0
10nya,3,2.0986122886681096
10nyg,3,2.0986122886681096
10nyj,3,2.0986122886681096
10on,3,2.0986122886681096
10palo,2,1.6931471805599454
10per,2,1.6931471805599454
10percent,5,2.6094379124341005
10perm,1,1.0
10pjm,3,2.0986122886681096
10pm,11,3.3978952727983707
10power,1,1.0
10resumenurit,1,1.0
10rwe,1,1.0
10second,1,1.0
10shipping,2,1.6931471805599454
10sp,1,1.0
10subtotal,1,1.0
10susan,3,2.0986122886681096
10the,2,1.6931471805599454
10time,3,2.0986122886681096
10times,1,1.0
10to,11,3.3978952727983707
10tva,1,1.0
10tw,1,1.0
10vltvance,1,1.0
10volunteers,1,1.0
10west,1,1.0
10whiting,5,2.6094379124341005
10working,1,1.0
10years,11,3.3978952727983707
1100david,1,1.0
1100fax,4,2.386294361119891
1100further,1,1.0
1100organization,1,1.0
1100rate,1,1.0
110502meter,5,2.6094379124341005
1106to,1,1.0
110assistant,1,1.0
110i,1,1.0
110intl,1,1.0
110million,1,1.0
111000025amy,1,1.0
111089gl,1,1.0
1111paige,1,1.0
111compaq,1,1.0
111hi,2,1.6931471805599454
111million,1,1.0
1126fdiebold,2,1.6931471805599454
1128seller,1,1.0
112officially,1,1.0
113bob,2,1.6931471805599454
113deal,4,2.386294361119891
113fax,1,1.0
1142fyi,5,2.6094379124341005
1147julie,2,1.6931471805599454
1147lousis,1,1.0
114crore,1,1.0
114eol,1,1.0
114epmi,1,1.0
1150chicago,1,1.0
1153email,1,1.0
1153fax,1,1.0
1153phone,1,1.0
1154companies,1,1.0
1155seller,1,1.0
1157eog983082,1,1.0
115www,1,1.0
11600001related,1,1.0
1163houston,4,2.386294361119891
1166358telephone,1,1.0
116external,1,1.0
1175email,5,2.6094379124341005
1175tel,1,1.0
1179harris,1,1.0
1179t,4,2.386294361119891
1179voice,26,4.258096538021482
117employee,1,1.0
117ex,1,1.0
117herring,2,1.6931471805599454
117million,1,1.0
1180departs,1,1.0
1181e,2,1.6931471805599454
118532101473138017thanks,1,1.0
1188dear,2,1.6931471805599454
1188houston,11,3.3978952727983707
1188huston,1,1.0
1188orthe,1,1.0
1188phone,5,2.6094379124341005
1188the,2,1.6931471805599454
118aq,1,1.0
118arts,1,1.0
118epmi,1,1.0
118gf,1,1.0
118percent,1,1.0
11a,2,1.6931471805599454
11am,9,3.197224577336219
11bankruptcy,2,1.6931471805599454
11beginning,1,1.0
11black,1,1.0
11bob,1,1.0
11epmi,3,2.0986122886681096
11fountain,1,1.0
11france,1,1.0
11friday,1,1.0
11garcia,1,1.0
11houston,2,1.6931471805599454
11i,4,2.386294361119891
11is,1,1.0
11karenthere,1,1.0
11likewise,1,1.0
11market,2,1.6931471805599454
11meet,1,1.0
11meeting,1,1.0
11mid,1,1.0
11nrg,1,1.0
11palo,1,1.0
11per,1,1.0
11period,1,1.0
11pm,8,3.0794415416798357
11prize,2,1.6931471805599454
11reorganization,5,2.6094379124341005
11sj,2,1.6931471805599454
11steve,1,1.0
11subject,1,1.0
11terrorist,1,1.0
11thanks,2,1.6931471805599454
11the,2,1.6931471805599454
11this,1,1.0
11time,2,1.6931471805599454
11to,5,2.6094379124341005
11url,1,1.0
11vince,1,1.0
11west,1,1.0
11would,1,1.0
11z,1,1.0
1200eex,1,1.0
1200houston,22,4.091042453358316
1202washington,1,1.0
1204from,1,1.0
1207tel,1,1.0
120891extended,1,1.0
1208http,1,1.0
120epmi,1,1.0
120million,1,1.0
120national,1,1.0
1212wharton,1,1.0
121is,1,1.0
12200fcv,2,1.6931471805599454
12200mmbtu,1,1.0
1226copyright,1,1.0
1233base,2,1.6931471805599454
1233email,1,1.0
1233texas,1,1.0
1234fax,1,1.0
1234on,1,1.0
1234schedule,1,1.0
1234upon,2,1.6931471805599454
1234you,2,1.6931471805599454
1235duke,1,1.0
1238fax,1,1.0
1248fax,1,1.0
125895north,3,2.0986122886681096
125epmi,1,1.0
125runner,1,1.0
125total,1,1.0
126281bobdaren,1,1.0
126risk,2,1.6931471805599454
127pg,3,2.0986122886681096
127total,1,1.0
1280notice,1,1.0
1283production,1,1.0
1284double,1,1.0
128denver,1,1.0
128do,1,1.0
128professional,1,1.0
128your,1,1.0
129329the,1,1.0
12973228first,2,1.6931471805599454
12all,4,2.386294361119891
12am,4,2.386294361119891
12amoco,1,1.0
12amount,1,1.0
12anadarko,1,1.0
12attending,1,1.0
12championship,1,1.0
12changes,1,1.0
12copyright,2,1.6931471805599454
12crosstex,2,1.6931471805599454
12discussionsglobal,2,1.6931471805599454
12epmi,1,1.0
12expected,1,1.0
12friday,4,2.386294361119891
12from,1,1.0
12gross,1,1.0
12interconnect,1,1.0
12january,1,1.0
12links,1,1.0
12million,5,2.6094379124341005
12month,2,1.6931471805599454
12months,5,2.6094379124341005
12need,1,1.0
12neuhaus,1,1.0
12newly,1,1.0
12path,1,1.0
12percent,6,2.791759469228055
12perm,1,1.0
12please,1,1.0
12pm,2,1.6931471805599454
12rick,1,1.0
12sp,1,1.0
12t,2,1.6931471805599454
12to,7,2.9459101490553135
12tri,8,3.0794415416798357
12usgt,1,1.0
12vintage,1,1.0
1300fax,1,1.0
1303email,1,1.0
130880cokinos,1,1.0
130fax,1,1.0
1313web,2,1.6931471805599454
131720bass,3,2.0986122886681096
131energy,2,1.6931471805599454
131total,2,1.6931471805599454
1320fort,1,1.0
1328jejohnson,1,1.0
132eol,2,1.6931471805599454
132epmi,1,1.0
133168gsf,1,1.0
133219was,1,1.0
133435new,1,1.0
1336you,2,1.6931471805599454
133fasb,1,1.0
133process,1,1.0
13417514new,1,1.0
13417514password,1,1.0
1343torrey,1,1.0
1348http,7,2.9459101490553135
134crore,1,1.0
134oasis,2,1.6931471805599454
1354the,1,1.0
135664crosstex,3,2.0986122886681096
135714having,1,1.0
135714nick,2,1.6931471805599454
1358pg,1,1.0
135epmi,1,1.0
135sj,1,1.0
1361763leader,2,1.6931471805599454
1361comiats,1,1.0
136222prize,3,2.0986122886681096
136next,1,1.0
136real,1,1.0
1373deal,2,1.6931471805599454
1373pager,1,1.0
1376savita,1,1.0
138544for,1,1.0
138550prime,1,1.0
1385kristin,1,1.0
138841hesco,1,1.0
138925rgdsjamesvisit,2,1.6931471805599454
138rice,1,1.0
138seattle,1,1.0
139363north,3,2.0986122886681096
1394base,2,1.6931471805599454
1394it,1,1.0
13966114wagner,1,1.0
139674eog,1,1.0
1396anytime,1,1.0
139hesco,2,1.6931471805599454
139ice,1,1.0
13am,4,2.386294361119891
13amounts,3,2.0986122886681096
13amsent,1,1.0
13bcf,1,1.0
13billion,4,2.386294361119891
13blood,1,1.0
13date,2,1.6931471805599454
13enron,1,1.0
13f,1,1.0
13from,3,2.0986122886681096
13geoff,1,1.0
13grand,2,1.6931471805599454
13here,1,1.0
13historical,1,1.0
13houston,2,1.6931471805599454
13in,4,2.386294361119891
13late,1,1.0
13let,5,2.6094379124341005
13mid,1,1.0
13muncey,1,1.0
13np,2,1.6931471805599454
13of,1,1.0
13on,2,1.6931471805599454
13palo,2,1.6931471805599454
13percent,1,1.0
13please,1,1.0
13pm,5,2.6094379124341005
13pmto,1,1.0
13puct,1,1.0
13sheila,4,2.386294361119891
13similarly,1,1.0
13sj,1,1.0
13sotak,1,1.0
13sp,3,2.0986122886681096
13subject,2,1.6931471805599454
13to,8,3.0794415416798357
13total,1,1.0
13w,1,1.0
13we,1,1.0
13zero,1,1.0
1400houston,2,1.6931471805599454
1400smith,1,1.0
1406marilyn,1,1.0
1409keyword,1,1.0
1409pager,1,1.0
140application,1,1.0
140australia,1,1.0
140cow,2,1.6931471805599454
140dec,1,1.0
140helmerich,1,1.0
140i,1,1.0
140john,1,1.0
140nov,1,1.0
140san,1,1.0
1411ets,2,1.6931471805599454
1411european,1,1.0
1411thank,2,1.6931471805599454
141691new,1,1.0
141691swift,3,2.0986122886681096
1418albemarle,1,1.0
1428daren,1,1.0
1428the,1,1.0
1434outside,1,1.0
1438thanks,1,1.0
143days,1,1.0
143epmi,2,1.6931471805599454
1440mw,1,1.0
144dale,1,1.0
144petro,1,1.0
14612917112821102418for,1,1.0
1466online,6,2.791759469228055
146907159thanks,1,1.0
146epmi,1,1.0
146total,1,1.0
147epmi,2,1.6931471805599454
1480interest,2,1.6931471805599454
148376effective,2,1.6931471805599454
148376fyi,1,1.0
148376swing,4,2.386294361119891
148381meter,2,1.6931471805599454
148381mtr,3,2.0986122886681096
148381volume,2,1.6931471805599454
148382buyback,4,2.386294361119891
148382mtr,1,1.0
148390swing,2,1.6931471805599454
148391buyback,2,1.6931471805599454
148391mtr,1,1.0
148396fyi,1,1.0
148396meter,2,1.6931471805599454
148396mtr,3,2.0986122886681096
1487fax,3,2.0986122886681096
1487sc,1,1.0
148820sold,1,1.0
1489updated,2,1.6931471805599454
148golden,1,1.0
148mobile,5,2.6094379124341005
148senior,1,1.0
1495molly,2,1.6931471805599454
149contract,1,1.0
149i,1,1.0
14am,6,2.791759469228055
14andrew,1,1.0
14between,1,1.0
14bob,1,1.0
14bryant,1,1.0
14by,1,1.0
14can,1,1.0
14cents,1,1.0
14circulate,2,1.6931471805599454
14crosstex,5,2.6094379124341005
14date,2,1.6931471805599454
14dow,1,1.0
14enron,1,1.0
14epmi,1,1.0
14fax,1,1.0
14from,5,2.6094379124341005
14garnto,1,1.0
14gp,1,1.0
14house,1,1.0
14interface,1,1.0
14jeff,1,1.0
14kcs,1,1.0
14mainline,1,1.0
14mmcf,1,1.0
14model,1,1.0
14n,1,1.0
14np,2,1.6931471805599454
14patricia,1,1.0
14percent,2,1.6931471805599454
14pm,10,3.3025850929940455
14pritchett,1,1.0
14so,2,1.6931471805599454
14subject,1,1.0
14this,1,1.0
14to,9,3.197224577336219
14welcometransferred,2,1.6931471805599454
15000thanks,1,1.0
1500c,1,1.0
1500hgm,2,1.6931471805599454
1500oklahoma,1,1.0
150bike,1,1.0
150from,1,1.0
150mcdonald,1,1.0
150million,1,1.0
150mmcf,1,1.0
150opportunities,1,1.0
150real,1,1.0
150source,1,1.0
150website,1,1.0
1510basis,1,1.0
15116telephone,1,1.0
1511or,3,2.0986122886681096
1512i,2,1.6931471805599454
1512in,1,1.0
1512ken,1,1.0
1517daren,3,2.0986122886681096
1517gary,4,2.386294361119891
1517phillips,2,1.6931471805599454
1519e,3,2.0986122886681096
1519mailto,1,1.0
1520gas,1,1.0
1520heidi,2,1.6931471805599454
1520i,3,2.0986122886681096
1520you,1,1.0
15213phone,2,1.6931471805599454
15213tel,1,1.0
1524fax,1,1.0
1525riskcenter,1,1.0
1528during,1,1.0
1528p,1,1.0
1530page,3,2.0986122886681096
1530po,6,2.791759469228055
1540garpnyl,1,1.0
1543vince,1,1.0
1545vince,1,1.0
1546corina,1,1.0
154cheersmike,2,1.6931471805599454
154epmi,1,1.0
1552qe,1,1.0
1553field,2,1.6931471805599454
1553if,1,1.0
1555you,1,1.0
1562corr,1,1.0
156337below,5,2.6094379124341005
156epmi,1,1.0
157288could,1,1.0
157288it,1,1.0
157288location,1,1.0
157288per,4,2.386294361119891
1575721552morgan,1,1.0
157572subtotal,1,1.0
1575fax,5,2.6094379124341005
1579580025publisher,1,1.0
15agua,1,1.0
15am,6,2.791759469228055
15and,1,1.0
15billion,8,3.0794415416798357
15brenda,4,2.386294361119891
15buy,2,1.6931471805599454
15calpine,1,1.0
15change,1,1.0
15companies,6,2.791759469228055
15conference,1,1.0
15ctpy,1,1.0
15date,2,1.6931471805599454
15day,1,1.0
15dominion,1,1.0
15e,1,1.0
15elizabeth,1,1.0
15enrononline,5,2.6094379124341005
15epmi,3,2.0986122886681096
15for,1,1.0
15from,1,1.0
15gas,1,1.0
15harbor,1,1.0
15here,1,1.0
15hi,1,1.0
15i,4,2.386294361119891
15investments,1,1.0
15july,1,1.0
15march,1,1.0
15mary,4,2.386294361119891
15members,1,1.0
15mid,1,1.0
15mintues,1,1.0
15monday,1,1.0
15n,3,2.0986122886681096
15note,1,1.0
15np,1,1.0
15peakq,2,1.6931471805599454
15per,1,1.0
15percent,1,1.0
15perm,2,1.6931471805599454
15physical,1,1.0
15pm,5,2.6094379124341005
15pmto,1,1.0
15preferred,2,1.6931471805599454
