rank,subject
11.02131063946641,new nomination tejas
11.009307254695402,black marlin ua meter
9.119848810403594,f hpl nom eff april
10.859447489068454,global octane
10.374453837866943,re c variance deal
11.785041218850193,first delivery comstock oil gas united oil mineral
9.284213992756618,saxet thompsonville receiving nom
13.633211040197116,hl p flow
6.855406396638046,revision march wellhead estimate
8.675930754764709,availabilty spreadsheet february several small
11.167144366005969,hpl nom june
14.837555519237021,re coastal ctr meter sit
12.900641885968891,enron hpl actuals november
9.916531178067133,hpl expense contract
8.220940472072376,june transport usage ticket
5.859427707070169,re epgt
9.469198609518964,re rate tenaska deal
8.970320589298174,zero path termination path manager
10.783360589140903,hpl nomination march april
8.755747980906174,meter mustang eagle common point
8.720312142219468,hub park lend agreement
8.861735515962035,fw calpine daily gas nomination
14.891702841362743,re cornhusker
10.353229420064672,co owner avail
13.197992380895462,enron hpl actuals sept
8.911994491259538,november avail revision mid continent
11.597848661899365,hpl nom august
8.932932392609736,enron hpl acutals october
6.073652121725624,new update buyback
7.901513725788957,sap timekeeping
19.639516986719336,re inquiry
9.295761007731182,re coastal oil gas usa l p gas gathering agreement
9.062348229773853,fixed price swap profile
10.187386889182354,hello
6.9682009798008355,office
10.987244655080287,hpl nom december revision
9.208758187602196,enron hpl actuals march
8.979506369563023,ena hpl transport contract needed meter
8.197769350154383,cornhusker contract information
7.132841766788396,re fw feb invoice
10.75226780594387,natural gas nomination
8.356689227419562,re pg e texoma volume
8.0137739852794,re wholesale volume august
8.544953504085045,meter
7.971849080237563,duke exchange deal supply
8.403039856055686,hpl meter mt belvieu trident ngl hpl
9.733279710817776,follow
8.062859060007112,re jan feb midcon invoice
13.19344885638894,re buyback deficiency deal worksheet
5.431274442328342,re
9.212112766165939,new pooling point
7.428791780128764,re entex transistion
16.807112726124718,re may nomination
9.314654293998604,review texas budget meeting
9.479946906764662,th anniversary celebration
9.31194996927645,ocean star brown bag may th
8.239701182729696,bammel football stuff
9.969759807792332,enron hpl actuals november
8.860049075721044,fw filling vacancy adding head count
8.332655251152856,killam oil company ltd meter bruni hughes
9.562063445755395,hpl texoma meter
11.076775670709104,th noms
9.845030256537376,enron hpl actuals august
8.43014062076205,alternative work schedule status
9.522932851964539,opportunity dow pipeline
7.142269465220979,nesa hea th annual crawfish boil
8.5786878979823,mobil discrepancy
10.605709805359155,revised hpl nom
11.666470288631828,re hpl meter paris tenaska hpl
7.806726445520925,flexible physical u nat gas product enrononline
18.180223707653276,re industrial report
16.23783506183407,re cornhusker deal
10.212769169489592,nom
8.547345227428057,ce duke en field service
10.005512386997639,cleburne tenaska iv plant
9.99862058634486,equistar march
6.204963912592008,neon lesson
12.900641885968891,enron hpl actuals november
9.953276005854992,swift may vols
11.502278313967995,hpl nom december
12.348792146180122,re txu may
8.691738877620923,kc resource nom april
15.704987266324968,tenaska marketing venture prod
10.37273641110594,hpl nom october
11.459735676323513,hpl nom march
8.737958569757913,rollout schedule unify real time deal path update
8.945995967789788,re teco trading conf call monday
7.608458070133861,producer shut list victoria `` line work
8.503636050185627,calpine daily gas nomination
7.303366452807401,union carbide seadrift
7.018261469908519,fw coaching session mike mauldin
8.277659872756608,occidental battleground meter october
12.096617871155507,re big cowboy gepl actuals february
8.880402229565528,july first month availability
10.37273641110594,hpl nom october
5.043671533984703,duplicate
8.431181783465636,fw part deal move
8.958805891347257,july noms
8.899995090826541,tenaska iv pricing
8.51405894735989,enron hpl actuals september october revision
7.156796634651886,oasis jan
8.384483608293232,buyback deficiency deal worksheet
11.317594642242005,forwarded ami chokshi corp enron
7.636883172198042,koch three river
10.647871199351636,txu noms
7.940540712056268,energy operation promotion
8.096512770511024,accounting arrangement meter june
9.954874999498953,pathing question
10.913850591784525,final number may
10.752342026378019,entex may
9.625096523526263,calpine daily gas nomination
11.795401765756708,fyi kinder morgan stg
15.066710788139225,re black marlin
8.503636050185627,calpine daily gas nomination
8.503636050185627,calpine daily gas nomination
9.306215777303644,updated buyback list
8.885017283315879,hpl curtailment plan
8.461302765687131,july th picture
9.985309223440995,vacation scheduled
17.364566414741827,re mobil beaumont
8.508136022523308,july pricing discrepancy sell tenaska marketing deal
8.419015008511959,meter
9.056913520109756,txu imbalance
10.410648729603603,teco gas issue xl
5.140293056492558,re fw king ranch balancing xl
9.25455392775666,accrued thru nov
11.597848661899365,hpl nom august
10.54124656367471,re physical curve mapping sitara
11.795912648297564,hpl nom may
8.69968321869107,re fw fw march invoice
5.957017027212152,florida sample ballot
11.502278313967995,hpl nom december
10.352645807130077,equistar
8.83663206546158,industrial account
10.262750937615765,eastrans nomination change effective
10.842923721097584,noms city gate
8.023968716047776,re richardson volume nov dec meter
11.139702971587841,hpl nom april
12.273350690403175,hpl nom sept
10.70387310009517,hpl noms jan
8.203100006258955,well head
9.804308140684537,july iferc nom
11.177408755341087,day change revision enron nom february
9.129463714413788,please pas group
8.912338728944874,enron scheduled volume may thru
9.161283049176633,discussion week october
10.8539477010733,shut meter
10.820488542798008,houston expl dec
9.478480061897809,opm survey
9.761816142403015,duke energy field
10.560542512718344,bad debt
19.07725484750854,re noms actual flow
10.80802613878164,re gisb contract intrastate interstate gas
9.899465479437449,opm survey help sheet
9.314705851612828,f hpl nom eff may dickinson
16.404736980843573,re base gas roll
13.38848864013539,el paso imbalance
5.609157848943833,prom dress shopping
7.364484728050035,nom revised eastrans
11.64217818630945,equistar
8.287621809878727,tenaska iv outage update
11.107320409424904,noms th
7.503896810060939,kingwood cove march special
10.638647495714439,cut midcon
9.285479185100446,mobil february activity
5.596940006731661,re lubrizol bayport
6.20375672080547,ami
11.039058442943807,deal meter
10.9548646686346,hpl nom october
8.502801175647297,tufco
4.808021139670001,cornshucker
7.553565668895715,fw enron form
8.710077535587821,enron hpl actuals january
7.421571509006672,rate
7.955612172854439,address change ken seaman
11.36761382814306,hpl noms
7.9057118375269,schedule
10.491602547461932,tenaska iv agency fee
18.232984305372366,re tenaska iv
9.958455288473179,dec prod panther pipeline demand charge
9.438683623534919,eastrans nomination effective
6.387089279756768,
12.262574584535798,enron hpl actuals october
5.617687712399172,epgt
8.287003214557917,new storage flag
10.244199534912678,enron hpl actuals august
12.273350690403175,hpl nom sept
8.362883772685345,koch three river
8.626662776491177,re republic royalty
9.249972187172112,txu nom
9.146563712742292,exxonmobil beaumont refinery fuel need
6.2792566715087945,pricing needed
10.774055814189499,hpl nom january
17.828461647266337,re job posting
6.564421547579023,meter
8.418783875736015,re physical storage
13.130092068538405,fyi gas flow
9.672642403811569,duke exchange deal
10.979802835232825,re saxet canales meter august
11.597848661899365,hpl nom august
8.638194991207719,enron avail jan revised
8.860400717108048,meter
9.368803585479846,conoco inc missing deal may production important
9.504174777310658,fw cell phone
8.926857937114372,fw
10.288062302207209,revision enron hpl actuals august
7.069850952672004,buyback deal expire
11.91030647086822,re meter
9.809289076707156,updated october
10.228101885535697,february report
11.298013133181986,hpl nom february
8.902236048617818,attached availability spreadsheet february
6.932185061724489,resume tyler cutshall
11.459735676323513,hpl nom march
8.943222678273301,neon march
7.567953615489074,mtbe plant upset
4.725026046815264,jake
10.712143740540395,st change
9.177261494316104,meter
9.667063342814478,txu noms
9.180654550758153,new sitara desk request
9.260093815006728,correction nomination eastrans
10.383258440341509,forwarded tom acton corp enron
8.625788282793708,organisational meeting
8.169336140209928,re fw first delivery comstock oil gas hesco gathering
9.935110326026452,last check
7.777814857939362,hpl meter texaco fee c p
10.789722292992705,re tri c governer bill daniel
9.016861224927013,cornhusker th
9.373666795021755,sale shoreline
7.471330381241935,revision march wellhead estimate
8.082996478714263,nomination purchase sale
15.933732949515882,re centana storage deal
7.267251624656101,cleburne outage
11.960617935649925,re october wellhead
8.546198242339766,mary poorman interview schedule
9.08168493953654,re fw march invoice
7.815983698192675,re nom alloc june th
11.459735676323513,hpl nom march
13.540315560174125,re ua
11.167144366005969,hpl nom june
19.0500506503751,re noms actual flow
7.56325531722688,hour contact information
10.134103263121558,re occidental battleground meter october
9.328549361497526,eastrans nomination change effective
6.511721453038607,supply midlothian
9.479139485465236,re deal december
11.358555045010009,txu fuel nom
13.58289636043115,re texas nom lp dba garrison ltd
10.96467491709994,re meter torch rally el sordo
9.073345704670123,guadalupe
10.776844735513993,re activity allocated nomed
11.55270248407541,enron hpl actuals november
9.978024640308067,tenaska iv
8.681608104284487,ect im waha
5.88070899569017,re epgt
8.80193983261584,meter
11.717953122937493,txu fuel deal
10.454726396776385,tenaska iv
10.316899644464167,eastrans nomination change effective
